Year,Date,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Datetime,Day,Time,Month
2009,2009-10-30 22:50:00,7203968,HR617703,2009-10-30,053XX N CLARK ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,2012,20.0,40.0,77.0,18,1165075.0,1935764.0,2009,02/28/2018 03:56:25 PM,41.979341789,-87.668294211,"(41.979341789, -87.668294211)",2009-10-30 22:50:00,Friday,22:50:00,10
2009,2009-08-24 22:30:00,7092683,HR501719,2009-08-24,013XX S CANAL ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,False,131,1.0,2.0,28.0,26,1173336.0,1893976.0,2009,02/10/2018 03:50:01 PM,41.864493678,-87.639158,"(41.864493678, -87.639158)",2009-08-24 22:30:00,Monday,22:30:00,8
2009,2009-07-18 16:35:00,7028982,HR435944,2009-07-18,060XX N BROADWAY,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,2433,24.0,48.0,77.0,08B,1167213.0,1940125.0,2009,02/28/2018 03:56:25 PM,41.991262667,-87.660305558,"(41.991262667, -87.660305558)",2009-07-18 16:35:00,Saturday,16:35:00,7
2009,2009-04-27 19:30:00,6884122,HR291228,2009-04-27,002XX W 109TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,513,5.0,34.0,49.0,05,1176645.0,1832327.0,2009,02/28/2018 03:56:25 PM,41.695248254,-87.628864854,"(41.695248254, -87.628864854)",2009-04-27 19:30:00,Monday,19:30:00,4
2009,2009-11-26 15:33:00,7247766,HR662248,2009-11-26,003XX N LAMON AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,False,1532,15.0,28.0,25.0,18,1143652.0,1901663.0,2009,02/28/2018 03:56:25 PM,41.88619472,-87.74793588,"(41.88619472, -87.74793588)",2009-11-26 15:33:00,Thursday,15:33:00,11
2009,2009-06-23 06:10:00,6984684,HR390047,2009-06-23,016XX N CICERO AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,2533,25.0,37.0,25.0,26,1144144.0,1910623.0,2009,02/28/2018 03:56:25 PM,41.910772744,-87.745903829,"(41.910772744, -87.745903829)",2009-06-23 06:10:00,Tuesday,06:10:00,6
2009,2009-07-18 04:45:00,7028263,HR435167,2009-07-18,047XX N VIRGINIA AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1911,19.0,47.0,4.0,06,1156679.0,1931568.0,2009,02/04/2016 06:33:39 AM,41.968002465,-87.699285402,"(41.968002465, -87.699285402)",2009-07-18 04:45:00,Saturday,04:45:00,7
2009,2009-02-01 12:15:00,6732172,HR148935,2009-02-01,042XX W 25TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1013,10.0,22.0,30.0,14,1148646.0,1886720.0,2009,02/28/2018 03:56:25 PM,41.845094381,-87.729982249,"(41.845094381, -87.729982249)",2009-02-01 12:15:00,Sunday,12:15:00,2
2009,2009-11-10 16:30:00,7221744,HR636882,2009-11-10,009XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1932,19.0,44.0,6.0,14,1169596.0,1921441.0,2009,02/28/2018 03:56:25 PM,41.93994148,-87.652086737,"(41.93994148, -87.652086737)",2009-11-10 16:30:00,Tuesday,16:30:00,11
2009,2009-09-03 16:37:00,7130252,HR518271,2009-09-03,039XX W THOMAS ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,False,1112,11.0,27.0,23.0,18,1149745.0,1907048.0,2009,02/28/2018 03:56:25 PM,41.900855485,-87.725420665,"(41.900855485, -87.725420665)",2009-09-03 16:37:00,Thursday,16:37:00,9
2009,2009-08-19 05:08:25,7083584,HR491703,2009-08-19,048XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,231,2.0,3.0,38.0,14,1177974.0,1872971.0,2009,02/28/2018 03:56:25 PM,41.806750199,-87.622770015,"(41.806750199, -87.622770015)",2009-08-19 05:08:25,Wednesday,05:08:25,8
2009,2009-07-09 02:01:17,7031259,HR419098,2009-07-09,041XX W 81ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,834,8.0,13.0,70.0,08B,1150240.0,1850256.0,2009,02/28/2018 03:56:25 PM,41.745000765,-87.725079255,"(41.745000765, -87.725079255)",2009-07-09 02:01:17,Thursday,02:01:17,7
2009,2009-06-30 11:45:00,7032473,HR403639,2009-06-30,046XX S ELLIS AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2123,2.0,4.0,39.0,05,1183699.0,1874469.0,2009,02/28/2018 03:56:25 PM,41.810729022,-87.601726053,"(41.810729022, -87.601726053)",2009-06-30 11:45:00,Tuesday,11:45:00,6
2009,2009-03-26 17:17:00,6828993,HR236778,2009-03-26,016XX N HOYNE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1434,14.0,32.0,24.0,06,1162085.0,1910705.0,2009,02/10/2018 03:50:01 PM,41.91064167,-87.679992591,"(41.91064167, -87.679992591)",2009-03-26 17:17:00,Thursday,17:17:00,3
2009,2009-07-10 05:00:00,7015590,HR420959,2009-07-10,030XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1134,11.0,28.0,27.0,08B,1156153.0,1896544.0,2009,02/28/2018 03:56:25 PM,41.871904486,-87.702167293,"(41.871904486, -87.702167293)",2009-07-10 05:00:00,Friday,05:00:00,7
2009,2009-07-18 21:08:03,7045443,HR436304,2009-07-18,088XX S MORGAN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2222,22.0,21.0,71.0,18,1171188.0,1846312.0,2009,02/28/2018 03:56:25 PM,41.733745915,-87.648437364,"(41.733745915, -87.648437364)",2009-07-18 21:08:03,Saturday,21:08:03,7
2009,2009-06-28 14:20:00,6994073,HR400056,2009-06-28,056XX S EMERALD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,711,7.0,20.0,68.0,26,1172261.0,1867550.0,2009,02/28/2018 03:56:25 PM,41.792002104,-87.643882805,"(41.792002104, -87.643882805)",2009-06-28 14:20:00,Sunday,14:20:00,6
2009,2009-06-04 07:50:00,6954304,HR358993,2009-06-04,115XX S ARTESIAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2212,22.0,19.0,75.0,07,1162130.0,1828005.0,2009,02/28/2018 03:56:25 PM,41.683701398,-87.682128781,"(41.683701398, -87.682128781)",2009-06-04 07:50:00,Thursday,07:50:00,6
2009,2009-11-04 00:30:00,7212208,HR625028,2009-11-04,026XX E 74TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,334,3.0,7.0,43.0,08B,1194936.0,1856520.0,2009,02/28/2018 03:56:25 PM,41.761205972,-87.561101947,"(41.761205972, -87.561101947)",2009-11-04 00:30:00,Wednesday,00:30:00,11
2009,2009-04-19 18:05:56,6869795,HR276785,2009-04-19,047XX N BROADWAY,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,GOVERNMENT BUILDING/PROPERTY,False,False,2311,19.0,46.0,3.0,26,1167451.0,1931984.0,2009,02/04/2016 06:33:39 AM,41.968918401,-87.659665643,"(41.968918401, -87.659665643)",2009-04-19 18:05:56,Sunday,18:05:56,4
2009,2009-06-10 22:15:00,6967096,HR368849,2009-06-10,014XX W 59TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,713,7.0,16.0,67.0,16,1167568.0,1865615.0,2009,02/28/2018 03:56:25 PM,41.786794221,-87.661146708,"(41.786794221, -87.661146708)",2009-06-10 22:15:00,Wednesday,22:15:00,6
2009,2009-04-15 19:55:00,6866058,HR270212,2009-04-15,013XX W CHICAGO AVE,0810,THEFT,OVER $500,STREET,False,False,1324,12.0,27.0,24.0,06,1167062.0,1905465.0,2009,02/10/2018 03:50:01 PM,41.89615728,-87.661859667,"(41.89615728, -87.661859667)",2009-04-15 19:55:00,Wednesday,19:55:00,4
2009,2009-07-24 22:45:00,7040612,HR447110,2009-07-24,009XX W WILSON AVE,0460,BATTERY,SIMPLE,STREET,False,False,2313,19.0,46.0,3.0,08B,1169275.0,1930737.0,2009,02/28/2018 03:56:25 PM,41.965457044,-87.652995284,"(41.965457044, -87.652995284)",2009-07-24 22:45:00,Friday,22:45:00,7
2009,2009-07-07 17:39:00,7009682,HR416978,2009-07-07,036XX S LAKE PARK AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,2122,2.0,4.0,36.0,26,1182233.0,1881257.0,2009,02/28/2018 03:56:25 PM,41.829389915,-87.606892634,"(41.829389915, -87.606892634)",2009-07-07 17:39:00,Tuesday,17:39:00,7
2009,2009-03-27 16:00:00,6839742,HR246638,2009-03-27,051XX S ARCHER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,815,8.0,23.0,57.0,14,1148027.0,1870382.0,2009,02/28/2018 03:56:25 PM,41.800272498,-87.732673095,"(41.800272498, -87.732673095)",2009-03-27 16:00:00,Friday,16:00:00,3
2009,2009-08-08 02:15:00,7064859,HR471807,2009-08-08,004XX W 63RD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,NURSING HOME/RETIREMENT HOME,False,False,711,7.0,20.0,68.0,04A,1174491.0,1863157.0,2009,02/28/2018 03:56:25 PM,41.779897875,-87.635836483,"(41.779897875, -87.635836483)",2009-08-08 02:15:00,Saturday,02:15:00,8
2009,2009-09-09 16:48:00,7118989,HR528021,2009-09-09,0000X E CERMAK RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,134,1.0,2.0,33.0,18,1176932.0,1889759.0,2009,02/28/2018 03:56:25 PM,41.8528414,-87.62608479,"(41.8528414, -87.62608479)",2009-09-09 16:48:00,Wednesday,16:48:00,9
2009,2009-07-05 11:50:00,7005106,HR412218,2009-07-05,003XX S CENTRAL AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1522,15.0,29.0,25.0,19,1139109.0,1897904.0,2009,02/28/2018 03:56:25 PM,41.875963367,-87.76471052,"(41.875963367, -87.76471052)",2009-07-05 11:50:00,Sunday,11:50:00,7
2009,2009-07-22 19:40:00,7036228,HR443281,2009-07-22,005XX W 44TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,935,9.0,11.0,61.0,18,1173291.0,1875740.0,2009,02/28/2018 03:56:25 PM,41.814453565,-87.639863686,"(41.814453565, -87.639863686)",2009-07-22 19:40:00,Wednesday,19:40:00,7
2009,2009-10-05 09:00:00,7163268,HR572134,2009-10-05,112XX S WALLACE ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,2233,22.0,34.0,49.0,06,1174313.0,1830380.0,2009,02/10/2018 03:50:01 PM,41.68995741,-87.637460623,"(41.68995741, -87.637460623)",2009-10-05 09:00:00,Monday,09:00:00,10
2009,2009-07-31 21:00:00,7109812,HR517925,2009-07-31,015XX N ST LOUIS AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1422,14.0,26.0,23.0,06,1152739.0,1910210.0,2009,02/28/2018 03:56:25 PM,41.909473563,-87.714339613,"(41.909473563, -87.714339613)",2009-07-31 21:00:00,Friday,21:00:00,7
2009,2009-04-29 04:30:00,6887344,HR293406,2009-04-29,032XX W PALMER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,1413,14.0,26.0,22.0,14,1153989.0,1914430.0,2009,02/28/2018 03:56:25 PM,41.921028761,-87.709634896,"(41.921028761, -87.709634896)",2009-04-29 04:30:00,Wednesday,04:30:00,4
2009,2009-07-20 19:30:00,7032794,HR440145,2009-07-20,019XX W NELSON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1931,19.0,32.0,5.0,07,1162808.0,1920263.0,2009,02/28/2018 03:56:25 PM,41.936854297,-87.677067835,"(41.936854297, -87.677067835)",2009-07-20 19:30:00,Monday,19:30:00,7
2009,2009-01-22 14:50:00,6717718,HR133554,2009-01-22,069XX S CLYDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,331,3.0,5.0,43.0,08B,1191407.0,1859465.0,2009,02/28/2018 03:56:25 PM,41.769373492,-87.573940462,"(41.769373492, -87.573940462)",2009-01-22 14:50:00,Thursday,14:50:00,1
2009,2009-12-05 23:25:00,7284872,HR675849,2009-12-05,086XX S STONY ISLAND AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,False,412,4.0,8.0,45.0,26,1188420.0,1848156.0,2009,02/28/2018 03:56:25 PM,41.738412406,-87.585249697,"(41.738412406, -87.585249697)",2009-12-05 23:25:00,Saturday,23:25:00,12
2009,2009-10-07 17:30:00,7166929,HR576800,2009-10-07,034XX S INDIANA AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,True,False,2112,2.0,3.0,35.0,05,1178166.0,1882208.0,2009,02/28/2018 03:56:25 PM,41.832092935,-87.621785279,"(41.832092935, -87.621785279)",2009-10-07 17:30:00,Wednesday,17:30:00,10
2009,2009-08-09 17:00:00,7066895,HR474602,2009-08-09,098XX S WESTERN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,2213,22.0,19.0,72.0,06,1162117.0,1839233.0,2009,02/28/2018 03:56:25 PM,41.714513263,-87.681865471,"(41.714513263, -87.681865471)",2009-08-09 17:00:00,Sunday,17:00:00,8
2009,2009-01-15 03:50:19,6706892,HR121805,2009-01-15,048XX W CORTEZ ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,True,1531,15.0,37.0,25.0,14,1143819.0,1906543.0,2009,02/28/2018 03:56:25 PM,41.899582877,-87.74720019,"(41.899582877, -87.74720019)",2009-01-15 03:50:19,Thursday,03:50:19,1
2009,2009-06-30 23:30:00,6999955,HR404872,2009-06-30,063XX S DR MARTIN LUTHER KING JR DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,312,3.0,20.0,69.0,18,1180005.0,1863280.0,2009,02/28/2018 03:56:25 PM,41.780110888,-87.615617777,"(41.780110888, -87.615617777)",2009-06-30 23:30:00,Tuesday,23:30:00,6
2010,2010-04-03 08:40:00,7437659,HS239338,2010-04-03,085XX S RHODES AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,False,False,632,6.0,6.0,44.0,03,1181285.0,1848548.0,2010,02/10/2018 03:50:01 PM,41.73965532,-87.611378419,"(41.73965532, -87.611378419)",2010-04-03 08:40:00,Saturday,08:40:00,4
2010,2010-01-28 12:30:00,7338966,HS140888,2010-01-28,085XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,423,4.0,10.0,46.0,08A,1197297.0,1848844.0,2010,02/10/2018 03:50:01 PM,41.740083983,-87.552704146,"(41.740083983, -87.552704146)",2010-01-28 12:30:00,Thursday,12:30:00,1
2010,2010-01-14 08:30:00,7329885,HS119448,2010-01-14,020XX N KARLOV AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,VEHICLE NON-COMMERCIAL,True,True,2525,25.0,30.0,20.0,26,1148721.0,1913236.0,2010,02/10/2018 03:50:01 PM,41.917855819,-87.729021787,"(41.917855819, -87.729021787)",2010-01-14 08:30:00,Thursday,08:30:00,1
2010,2010-04-12 17:00:00,7474863,HS277221,2010-04-12,027XX S HILLOCK AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,923,9.0,11.0,60.0,11,1168057.0,1886521.0,2010,02/10/2018 03:50:01 PM,41.844152005,-87.658752029,"(41.844152005, -87.658752029)",2010-04-12 17:00:00,Monday,17:00:00,4
2010,2010-05-18 23:03:00,7537377,HS314768,2010-05-18,068XX S HERMITAGE AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,True,False,725,7.0,17.0,67.0,18,1165859.0,1859354.0,2010,02/10/2018 03:50:01 PM,41.769649723,-87.667590545,"(41.769649723, -87.667590545)",2010-05-18 23:03:00,Tuesday,23:03:00,5
2010,2010-02-11 16:00:00,7360973,HS161597,2010-02-11,068XX W NORTH AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2513,25.0,36.0,25.0,05,1130413.0,1909889.0,2010,02/10/2018 03:50:01 PM,41.909005527,-87.796364356,"(41.909005527, -87.796364356)",2010-02-11 16:00:00,Thursday,16:00:00,2
2010,2010-06-11 22:00:00,7551682,HS355311,2010-06-11,024XX S INDIANA AVE,0810,THEFT,OVER $500,STREET,False,False,134,1.0,2.0,33.0,06,1178005.0,1888397.0,2010,02/10/2018 03:50:01 PM,41.849079661,-87.622187983,"(41.849079661, -87.622187983)",2010-06-11 22:00:00,Friday,22:00:00,6
2010,2010-10-21 05:00:00,7767237,HS575063,2010-10-21,113XX S AVENUE N,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,433,4.0,10.0,52.0,14,1201235.0,1830355.0,2010,02/10/2018 03:50:01 PM,41.689249747,-87.538901208,"(41.689249747, -87.538901208)",2010-10-21 05:00:00,Thursday,05:00:00,10
2010,2010-05-11 16:30:00,7499609,HS302618,2010-05-11,035XX W GRENSHAW ST,0460,BATTERY,SIMPLE,RESIDENCE,True,True,1133,11.0,24.0,29.0,08B,1152917.0,1894829.0,2010,02/10/2018 03:50:01 PM,41.867263017,-87.714093468,"(41.867263017, -87.714093468)",2010-05-11 16:30:00,Tuesday,16:30:00,5
2010,2010-05-26 15:30:00,7524704,HS327710,2010-05-26,083XX S COLFAX AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,423,4.0,7.0,46.0,06,1194951.0,1850276.0,2010,02/10/2018 03:50:01 PM,41.744071584,-87.561252336,"(41.744071584, -87.561252336)",2010-05-26 15:30:00,Wednesday,15:30:00,5
2010,2010-09-15 08:00:00,7709673,HS516623,2010-09-15,082XX S MARYLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,631,6.0,8.0,44.0,14,1183336.0,1850615.0,2010,02/10/2018 03:50:01 PM,41.745279932,-87.603799742,"(41.745279932, -87.603799742)",2010-09-15 08:00:00,Wednesday,08:00:00,9
2010,2010-11-30 18:45:00,7828930,HS639991,2010-11-30,022XX S KEELER AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,True,True,1013,10.0,22.0,29.0,02,1148745.0,1888718.0,2010,02/10/2018 03:50:01 PM,41.850575241,-87.729567376,"(41.850575241, -87.729567376)",2010-11-30 18:45:00,Tuesday,18:45:00,11
2010,2010-04-18 20:25:00,7462175,HS264383,2010-04-18,075XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,624,6.0,6.0,69.0,08B,1182199.0,1855223.0,2010,02/10/2018 03:50:01 PM,41.757951154,-87.607823482,"(41.757951154, -87.607823482)",2010-04-18 20:25:00,Sunday,20:25:00,4
2010,2010-11-12 20:30:00,7803151,HS612796,2010-11-12,065XX S MOZART ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,831,8.0,15.0,66.0,06,1158504.0,1861213.0,2010,02/04/2016 06:33:39 AM,41.774904155,-87.694500259,"(41.774904155, -87.694500259)",2010-11-12 20:30:00,Friday,20:30:00,11
2010,2010-12-31 16:40:00,7877763,HS684150,2010-12-31,024XX E 75TH ST,0560,ASSAULT,SIMPLE,BARBERSHOP,False,False,334,3.0,7.0,43.0,08A,1193752.0,1855705.0,2010,02/10/2018 03:50:01 PM,41.758998634,-87.565467971,"(41.758998634, -87.565467971)",2010-12-31 16:40:00,Friday,16:40:00,12
2010,2010-05-26 12:10:00,7524306,HS327336,2010-05-26,028XX W FLOURNOY ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,True,True,1135,11.0,2.0,27.0,26,1157582.0,1896907.0,2010,02/10/2018 03:50:01 PM,41.87287164,-87.696910949,"(41.87287164, -87.696910949)",2010-05-26 12:10:00,Wednesday,12:10:00,5
2010,2010-09-24 15:00:00,7728274,HS536019,2010-09-24,074XX S JEFFERY BLVD,0810,THEFT,OVER $500,STREET,False,False,333,3.0,5.0,43.0,06,1190832.0,1855952.0,2010,02/10/2018 03:50:01 PM,41.759747447,-87.576161461,"(41.759747447, -87.576161461)",2010-09-24 15:00:00,Friday,15:00:00,9
2010,2010-05-30 11:10:00,7531573,HS334158,2010-05-30,071XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,832,8.0,18.0,66.0,08B,1160945.0,1857175.0,2010,02/10/2018 03:50:01 PM,41.763773198,-87.685663319,"(41.763773198, -87.685663319)",2010-05-30 11:10:00,Sunday,11:10:00,5
2010,2010-07-06 11:00:00,7752270,HS418457,2010-07-06,095XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,511,5.0,6.0,49.0,14,1180260.0,1841832.0,2010,02/10/2018 03:50:01 PM,41.721249335,-87.615339088,"(41.721249335, -87.615339088)",2010-07-06 11:00:00,Tuesday,11:00:00,7
2010,2010-12-15 22:30:00,7850709,HS663486,2010-12-15,012XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,411,4.0,8.0,45.0,14,1186044.0,1852871.0,2010,02/10/2018 03:50:01 PM,41.751407191,-87.593806252,"(41.751407191, -87.593806252)",2010-12-15 22:30:00,Wednesday,22:30:00,12
2010,2010-02-07 23:15:00,7353870,HS155867,2010-02-07,026XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2112,1.0,4.0,35.0,14,1178486.0,1886944.0,2010,02/10/2018 03:50:01 PM,41.845081585,-87.62046695,"(41.845081585, -87.62046695)",2010-02-07 23:15:00,Sunday,23:15:00,2
2010,2010-12-13 12:00:00,7876513,HT106585,2010-12-13,026XX W 22ND PL,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,1034,10.0,28.0,30.0,11,1159066.0,1888962.0,2010,02/10/2018 03:50:01 PM,41.851039427,-87.69168049,"(41.851039427, -87.69168049)",2010-12-13 12:00:00,Monday,12:00:00,12
2010,2010-10-01 21:00:00,7736953,HS544683,2010-10-01,054XX W EDDY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1633,16.0,38.0,15.0,07,1139483.0,1923070.0,2010,02/10/2018 03:50:01 PM,41.945014959,-87.762722597,"(41.945014959, -87.762722597)",2010-10-01 21:00:00,Friday,21:00:00,10
2010,2010-07-07 17:45:00,7595216,HS398996,2010-07-07,026XX W DIVISION ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SIDEWALK,False,False,1423,14.0,26.0,24.0,26,1158649.0,1907880.0,2010,02/10/2018 03:50:01 PM,41.902960767,-87.69269271,"(41.902960767, -87.69269271)",2010-07-07 17:45:00,Wednesday,17:45:00,7
2010,2010-11-23 19:45:00,7819683,HS630093,2010-11-23,070XX S SANGAMON ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,733,7.0,17.0,68.0,08A,1171188.0,1858232.0,2010,02/10/2018 03:50:01 PM,41.766455964,-87.648089576,"(41.766455964, -87.648089576)",2010-11-23 19:45:00,Tuesday,19:45:00,11
2010,2010-08-02 15:00:00,7637674,HS442002,2010-08-02,012XX N KILDARE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,2534,25.0,37.0,23.0,18,1147488.0,1907797.0,2010,02/10/2018 03:50:01 PM,41.902954408,-87.73369163,"(41.902954408, -87.73369163)",2010-08-02 15:00:00,Monday,15:00:00,8
2010,2010-05-05 11:48:00,7489046,HS292096,2010-05-05,023XX W SHAKESPEARE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1432,14.0,32.0,22.0,05,1160362.0,1914332.0,2010,02/10/2018 03:50:01 PM,41.920630264,-87.686221723,"(41.920630264, -87.686221723)",2010-05-05 11:48:00,Wednesday,11:48:00,5
2010,2010-05-19 12:28:05,7524395,HS315514,2010-05-19,040XX W MAYPOLE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,True,False,1114,11.0,28.0,26.0,18,1149565.0,1901150.0,2010,02/10/2018 03:50:01 PM,41.88467425,-87.726235107,"(41.88467425, -87.726235107)",2010-05-19 12:28:05,Wednesday,12:28:05,5
2010,2010-08-25 17:00:00,7678003,HS482704,2010-08-25,011XX E 53RD ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,False,False,2131,2.0,4.0,41.0,07,1184429.0,1870357.0,2010,02/10/2018 03:50:01 PM,41.799428297,-87.599177352,"(41.799428297, -87.599177352)",2010-08-25 17:00:00,Wednesday,17:00:00,8
2010,2010-01-21 15:00:00,7327494,HS131508,2010-01-21,031XX W MARQUETTE RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,831,8.0,15.0,66.0,07,1156702.0,1860033.0,2010,02/10/2018 03:50:01 PM,41.771702601,-87.701137985,"(41.771702601, -87.701137985)",2010-01-21 15:00:00,Thursday,15:00:00,1
2010,2010-10-01 19:22:00,7736145,HS543536,2010-10-01,066XX S STONY ISLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,False,False,321,3.0,5.0,42.0,26,1188012.0,1861466.0,2010,02/10/2018 03:50:01 PM,41.774945985,-87.586321063,"(41.774945985, -87.586321063)",2010-10-01 19:22:00,Friday,19:22:00,10
2010,2010-03-10 01:13:00,7399391,HS201190,2010-03-10,048XX W CORNELIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1634,16.0,38.0,15.0,08B,1143468.0,1922831.0,2010,02/10/2018 03:50:01 PM,41.944285391,-87.748081125,"(41.944285391, -87.748081125)",2010-03-10 01:13:00,Wednesday,01:13:00,3
2010,2010-06-10 11:00:00,7549039,HS352470,2010-06-10,020XX N MOBILE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,2512,25.0,29.0,19.0,04B,1134085.0,1912952.0,2010,02/10/2018 03:50:01 PM,41.917346904,-87.782802648,"(41.917346904, -87.782802648)",2010-06-10 11:00:00,Thursday,11:00:00,6
2010,2010-10-12 10:40:00,7835213,HS560384,2010-10-12,019XX W CONGRESS PKWY,0810,THEFT,OVER $500,STREET,False,False,1211,12.0,2.0,28.0,06,1163579.0,1897744.0,2010,02/10/2018 03:50:01 PM,41.875044316,-87.674869594,"(41.875044316, -87.674869594)",2010-10-12 10:40:00,Tuesday,10:40:00,10
2010,2010-01-23 01:29:00,7329319,HS133104,2010-01-23,060XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,2413,24.0,40.0,2.0,06,1159227.0,1939947.0,2010,02/10/2018 03:50:01 PM,41.99094269,-87.689685077,"(41.99094269, -87.689685077)",2010-01-23 01:29:00,Saturday,01:29:00,1
2010,2010-04-25 01:00:00,7474280,HS276401,2010-04-25,015XX N DAYTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1822,18.0,43.0,8.0,14,1170405.0,1910128.0,2010,02/10/2018 03:50:01 PM,41.908880377,-87.649445039,"(41.908880377, -87.649445039)",2010-04-25 01:00:00,Sunday,01:00:00,4
